reactant_smiles,reactant_iupac,product_smiles,product_iupac,reagent_smiles,solvent_smiles,catalyst_smiles
COC(=O)C(C)(C)COCc1ccccc1.CC#N.Cc1ccccc1.Cl.[H-].[Na+],"methyl 2,2-dimethyl-3-phenylmethoxypropanoate|acetonitrile|toluene|chlorane|hydride|sodium(1+)",CC(C)(COCc1ccccc1)C(=O)CC#N,"4,4-dimethyl-3-oxo-5-phenylmethoxypentanenitrile",,,
O=C([O-])[O-].CN(C)C=O.COS(=O)(=O)OC.COc1ccc(C=O)c(Cl)c1O.[K+].[K+].O,"carbonate|N,N-dimethylformamide|dimethyl sulfate|2-chloro-3-hydroxy-4-methoxybenzaldehyde|potassium(1+)|potassium(1+)|oxidane",COc1ccc(C=O)c(Cl)c1OC,"2-chloro-3,4-dimethoxybenzaldehyde",,,
CCN(CC)CC.CS(C)=O.Cl.O=c1nc(-c2cc(C(O)C(F)(F)F)ccn2)[nH]o1.O.O=S(=O)=O.c1ccncc1,"N,N-diethylethanamine|methylsulfinylmethane|chlorane|3-[4-(2,2,2-trifluoro-1-hydroxyethyl)pyridin-2-yl]-4H-1,2,4-oxadiazol-5-one|oxidane|sulfur trioxide|pyridine",O=c1nc(-c2cc(C(O)(O)C(F)(F)F)ccn2)[nH]o1,"3-[4-(2,2,2-trifluoro-1,1-dihydroxyethyl)pyridin-2-yl]-4H-1,2,4-oxadiazol-5-one",,,
COS(=O)(=O)OC.CCC(C)=O.[Na+].[Na+].O=C([O-])[O-].O=C(O)c1cc(O)cs1,dimethyl sulfate|butan-2-one|sodium(1+)|sodium(1+)|carbonate|4-hydroxythiophene-2-carboxylic acid,COC(=O)c1cc(O)cs1,methyl 4-hydroxythiophene-2-carboxylate,,,
O=C([O-])[O-].CC(C)=CCCC(C)CCBr.CC(C)=O.[K+].[K+].N#Cc1ccc(O)cc1,"carbonate|8-bromo-2,6-dimethyloct-2-ene|propan-2-one|potassium(1+)|potassium(1+)|4-hydroxybenzonitrile",CC(C)=CCCC(C)CCOc1ccc(C#N)cc1,"4-(3,7-dimethyloct-6-enoxy)benzonitrile",,,
CO.CC(C)Oc1ccc(C(=O)O)cc1Cl.O=S(Cl)Cl,methanol|3-chloro-4-propan-2-yloxybenzoic acid|thionyl dichloride,COC(=O)c1ccc(OC(C)C)c(Cl)c1,methyl 3-chloro-4-propan-2-yloxybenzoate,,,
C=CCBr.CC(C)=O.CCOC(=O)c1ccc(O)c(C=O)c1.[K+].[K+].O=C([O-])[O-],3-bromoprop-1-ene|propan-2-one|ethyl 3-formyl-4-hydroxybenzoate|potassium(1+)|potassium(1+)|carbonate,C=CCOc1ccc(C(=O)OCC)cc1C=O,ethyl 3-formyl-4-prop-2-enoxybenzoate,,,
CCN(CC)CC.CNCCOC.ClCCl.O=[N+]([O-])c1ccc(S(=O)(=O)Cl)cc1,"N,N-diethylethanamine|2-methoxy-N-methylethanamine|dichloromethane|4-nitrobenzenesulfonyl chloride",COCCN(C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,N-(2-methoxyethyl)-N-methyl-4-nitrobenzenesulfonamide,,,
C1CCOC1.CC(C)(C)[O-].[Cl-].[K+].CCOC(=O)CNc1ccc(OC)nc1N.[NH4+],oxolane|2-methylpropan-2-olate|chloride|potassium(1+)|ethyl 2-[(2-amino-6-methoxypyridin-3-yl)amino]acetate|azanium,COc1ccc2c(n1)NC(=O)CN2,"6-methoxy-2,4-dihydro-1H-pyrido[2,3-b]pyrazin-3-one",,,
Brc1ccccn1.CC(=O)Nc1ccc(C=O)cc1.C1CCOC1.CCCCCC.[Li]CCCC.O,2-bromopyridine|N-(4-formylphenyl)acetamide|oxolane|hexane|lithium;butane|oxidane,CC(=O)Nc1ccc(C(O)c2ccccn2)cc1,N-[4-[hydroxy(pyridin-2-yl)methyl]phenyl]acetamide,,,
CC(C)(C)OC(=O)N1C(CO)CC2CC21.ClCCl.[Na+].[Na+].[Na+].O=C([O-])O.O=S([O-])([O-])=S,tert-butyl 3-(hydroxymethyl)-2-azabicyclo[3.1.0]hexane-2-carboxylate|dichloromethane|sodium(1+)|sodium(1+)|sodium(1+)|hydrogen carbonate|dioxido-oxo-sulfanylidene-lambda6-sulfane,CC(C)(C)OC(=O)N1C(C=O)CC2CC21,tert-butyl 3-formyl-2-azabicyclo[3.1.0]hexane-2-carboxylate,,,
CC1CC(CC(=O)O)CC(C)(C)C1.ClP(Cl)Cl,"2-(3,3,5-trimethylcyclohexyl)acetic acid|trichlorophosphane",CC1CC(CC(=O)Cl)CC(C)(C)C1,"2-(3,3,5-trimethylcyclohexyl)acetyl chloride",,,
Cc1cc2[nH]c(=O)ccc2c(Br)n1.Cc1c[nH]cn1.CN1CCCC1=O.O,"5-bromo-7-methyl-1H-1,6-naphthyridin-2-one|5-methyl-1H-imidazole|1-methylpyrrolidin-2-one|oxidane",Cc1cn(-c2nc(C)cc3[nH]c(=O)ccc23)cn1,"7-methyl-5-(4-methylimidazol-1-yl)-1H-1,6-naphthyridin-2-one",,,
CC(C)(C)OC(=O)NCC1CCC(C#N)CC1.CI.CC(C)[N-]C(C)C.[Li+].C1CCOC1,tert-butyl N-[(4-cyanocyclohexyl)methyl]carbamate|iodomethane|di(propan-2-yl)azanide|lithium(1+)|oxolane,CC1(C#N)CCC(CNC(=O)OC(C)(C)C)CC1,tert-butyl N-[(4-cyano-4-methylcyclohexyl)methyl]carbamate,,,
CC(=O)O[BH-](OC(C)=O)OC(C)=O.CN(C)C1(Cc2ccccc2)CCC(=O)CC1.CN.CC(=O)O.CCN(CC)CC.Cl.[Na+].[Na+].C1CCOC1.[OH-],"triacetyloxyboranuide|4-benzyl-4-(dimethylamino)cyclohexan-1-one|methanamine|acetic acid|N,N-diethylethanamine|chlorane|sodium(1+)|sodium(1+)|oxolane|hydroxide",CNC1CCC(Cc2ccccc2)(N(C)C)CC1,"1-benzyl-1-N,1-N,4-N-trimethylcyclohexane-1,4-diamine",,,
CO.O=C(O)c1cc([N+](=O)[O-])ccc1F,methanol|2-fluoro-5-nitrobenzoic acid,Nc1ccc(F)c(C(=O)O)c1,5-amino-2-fluorobenzoic acid,,,
CCOC(C)=O.COCOc1cnc(C)cc1OCCO.CCOC(C)=O.Cl.[Na+].[OH-],ethyl acetate|2-[5-(methoxymethoxy)-2-methylpyridin-4-yl]oxyethanol|ethyl acetate|chlorane|sodium(1+)|hydroxide,Cc1cc(OCCO)c(O)cn1,4-(2-hydroxyethoxy)-6-methylpyridin-3-ol,,,
CCCCC(N)C(=O)OC(C)(C)C.CCN(CC)CC.CC1(C)CC1C(=O)Cl.ClCCl,"tert-butyl 2-aminohexanoate|N,N-diethylethanamine|2,2-dimethylcyclopropane-1-carbonyl chloride|dichloromethane",CCCCC(NC(=O)C1CC1(C)C)C(=O)OC(C)(C)C,"tert-butyl 2-[(2,2-dimethylcyclopropanecarbonyl)amino]hexanoate",,,
CCOC=O.NCC1CC2C3CC4C2C4C13,"ethyl formate|8-tetracyclo[4.3.0.02,4.03,7]nonanylmethanamine",O=CNCC1CC2C3CC4C2C4C13,"N-(8-tetracyclo[4.3.0.02,4.03,7]nonanylmethyl)formamide",,,
CN1CCCC1=O.N#CCc1ccc(F)c(Cl)c1.ClCCOCCCl.[H-].[Na+],1-methylpyrrolidin-2-one|2-(3-chloro-4-fluorophenyl)acetonitrile|1-chloro-2-(2-chloroethoxy)ethane|hydride|sodium(1+),N#CC1(c2ccc(F)c(Cl)c2)CCOCC1,4-(3-chloro-4-fluorophenyl)oxane-4-carbonitrile,,,
CSC.CC(=O)O.OO.O=C(CSc1ccc(O)cc1)Nc1ccccc1,methylsulfanylmethane|acetic acid|hydrogen peroxide|2-(4-hydroxyphenyl)sulfanyl-N-phenylacetamide,O=C(CS(=O)c1ccc(O)cc1)Nc1ccccc1,2-(4-hydroxyphenyl)sulfinyl-N-phenylacetamide,,,
CCOC(=O)C(=O)Nc1cc(C#N)ccc1O.CO.Cl.[K+].[OH-],ethyl 2-(5-cyano-2-hydroxyanilino)-2-oxoacetate|methanol|chlorane|potassium(1+)|hydroxide,N#Cc1ccc(O)c(NC(=O)C(=O)O)c1,2-(5-cyano-2-hydroxyanilino)-2-oxoacetic acid,,,
CC(C)I.Cl.[H-].[Na+].CN(C)C=O.O.NS(=O)(=O)c1cccc(CO)c1,"2-iodopropane|chlorane|hydride|sodium(1+)|N,N-dimethylformamide|oxidane|3-(hydroxymethyl)benzenesulfonamide",CC(C)NS(=O)(=O)c1cccc(CO)c1,3-(hydroxymethyl)-N-propan-2-ylbenzenesulfonamide,,,
O=C([O-])O.CCN(CC)CC.CC(=O)OC(C)=O.ClCCl.O=[N+]([O-])c1ccc(N2CCNCC2)cc1.[Na+],"hydrogen carbonate|N,N-diethylethanamine|acetyl acetate|dichloromethane|1-(4-nitrophenyl)piperazine|sodium(1+)",CC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1,1-[4-(4-nitrophenyl)piperazin-1-yl]ethanone,,,
COC(=N)N[N+](=O)[O-].[O-][Cl+3]([O-])([O-])O.[Cl-].NCc1cnc(Cl)s1.[Na+].[Na+].[OH-].O,"methyl N-nitrocarbamimidate|perchloric acid|chloride|(2-chloro-1,3-thiazol-5-yl)methanamine|sodium(1+)|sodium(1+)|hydroxide|oxidane",COC(=N[N+](=O)[O-])NCc1cnc(Cl)s1,"methyl N-[(2-chloro-1,3-thiazol-5-yl)methyl]-N'-nitrocarbamimidate",,,
Cc1cc(CCC(=O)O)ccc1C#N.CCN(CC)CC.CC(C)(C)O,"3-(4-cyano-3-methylphenyl)propanoic acid|N,N-diethylethanamine|2-methylpropan-2-ol",Cc1cc(CCN)ccc1C#N,4-(2-aminoethyl)-2-methylbenzonitrile,,,
CCN(CC)CC.Fc1ccc(I)cc1Cl.C#Cc1cncc(Cl)c1.[Cu]I.Cl[Pd]Cl.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,"N,N-diethylethanamine|2-chloro-1-fluoro-4-iodobenzene|3-chloro-5-ethynylpyridine|iodocopper|dichloropalladium|triphenylphosphane|triphenylphosphane",Fc1ccc(C#Cc2cncc(Cl)c2)cc1Cl,3-chloro-5-[2-(3-chloro-4-fluorophenyl)ethynyl]pyridine,,,
BrB(Br)Br.ClCCl.COc1cc(I)cc([N+](=O)[O-])c1.O,tribromoborane|dichloromethane|1-iodo-3-methoxy-5-nitrobenzene|oxidane,O=[N+]([O-])c1cc(O)cc(I)c1,3-iodo-5-nitrophenol,,,
COS(=O)(=O)OC.CC(C)=CCCC(C)(C)O.[H-].[Na+].C1CCOC1,"dimethyl sulfate|2,6-dimethylhept-5-en-2-ol|hydride|sodium(1+)|oxolane",COC(C)(C)CCC=C(C)C,"6-methoxy-2,6-dimethylhept-2-ene",,,
C1CCOC1.CC(C)(C)C(=O)Cl.CCN(C(C)C)C(C)C.ClCCl.Nc1cc(F)c(F)cc1CO,"oxolane|2,2-dimethylpropanoyl chloride|N-ethyl-N-propan-2-ylpropan-2-amine|dichloromethane|(2-amino-4,5-difluorophenyl)methanol",CC(C)(C)C(=O)Nc1cc(F)c(F)cc1CO,"N-[4,5-difluoro-2-(hydroxymethyl)phenyl]-2,2-dimethylpropanamide",,,
CC(=O)Nc1nc(C=Cc2ccc(C(=O)O)s2)cs1.C.CO.C1CCOC1.[Pd],"5-[2-(2-acetamido-1,3-thiazol-4-yl)ethenyl]thiophene-2-carboxylic acid|methane|methanol|oxolane|palladium",CC(=O)Nc1nc(CCc2ccc(C(=O)O)s2)cs1,"5-[2-(2-acetamido-1,3-thiazol-4-yl)ethyl]thiophene-2-carboxylic acid",,,
COc1cc(Br)c(O)c([N+](=O)[O-])c1C(=O)O.CCO,4-bromo-3-hydroxy-6-methoxy-2-nitrobenzoic acid|ethanol,COc1cc(Br)c(O)c(N)c1C(=O)O,2-amino-4-bromo-3-hydroxy-6-methoxybenzoic acid,,,
CS(C)=O.FC(F)(F)c1cnc(Cl)c(Cl)c1.Cl.[Na+].[OH-].O,"methylsulfinylmethane|2,3-dichloro-5-(trifluoromethyl)pyridine|chlorane|sodium(1+)|hydroxide|oxidane",O=c1[nH]cc(C(F)(F)F)cc1Cl,3-chloro-5-(trifluoromethyl)-1H-pyridin-2-one,,,
CC(=O)c1c(C)oc2c([N+](=O)[O-])cccc12.O=C([O-])O.CCO.Cl.NO.[Na+].O,1-(2-methyl-7-nitro-1-benzofuran-3-yl)ethanone|hydrogen carbonate|ethanol|chlorane|hydroxylamine|sodium(1+)|oxidane,CC(=NO)c1c(C)oc2c([N+](=O)[O-])cccc12,N-[1-(2-methyl-7-nitro-1-benzofuran-3-yl)ethylidene]hydroxylamine,,,
CCN(CC)CC.COC(=O)CN.ClCCl.Cl.O.O=C(Cl)c1ccc(-c2ccccc2)cc1,"N,N-diethylethanamine|methyl 2-aminoacetate|dichloromethane|chlorane|oxidane|4-phenylbenzoyl chloride",COC(=O)CNC(=O)c1ccc(-c2ccccc2)cc1,methyl 2-[(4-phenylbenzoyl)amino]acetate,,,
CC(=O)[O-].CCO.Cl.O=C1COc2cc(F)ccc21.NO.[Na+],acetate|ethanol|chlorane|6-fluoro-1-benzofuran-3-one|hydroxylamine|sodium(1+),ON=C1COc2cc(F)ccc21,N-(6-fluoro-1-benzofuran-3-ylidene)hydroxylamine,,,
COc1nc(SC)nc(Cl)c1C(=O)O.O=S(Cl)Cl,4-chloro-6-methoxy-2-methylsulfanylpyrimidine-5-carboxylic acid|thionyl dichloride,COc1nc(SC)nc(Cl)c1C(=O)Cl,4-chloro-6-methoxy-2-methylsulfanylpyrimidine-5-carbonyl chloride,,,
CCCCON=O.Nc1ccccc1-c1ccccc1.c1ccsc1,butyl nitrite|2-phenylaniline|thiophene,c1ccc(-c2ccccc2-c2cccs2)cc1,2-(2-phenylphenyl)thiophene,,,
CC(C)(C)OC(=O)c1ccc(Cl)nc1.NCCN,"tert-butyl 6-chloropyridine-3-carboxylate|ethane-1,2-diamine",CC(C)(C)OC(=O)c1ccc(NCCN)nc1,tert-butyl 6-(2-aminoethylamino)pyridine-3-carboxylate,,,
CC(=O)Cc1ccccc1Br.CCN(CC)CC.[Cu]I.Cl[Pd]Cl.[Pd].C#Cc1ccccc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,"1-(2-bromophenyl)propan-2-one|N,N-diethylethanamine|iodocopper|dichloropalladium|palladium|ethynylbenzene|triphenylphosphane|triphenylphosphane",CC(=O)Cc1ccccc1C#Cc1ccccc1,1-[2-(2-phenylethynyl)phenyl]propan-2-one,,,
CC(C)(C)C(=O)Cl.Nc1ccc2nnc(Cl)n2n1.c1ccncc1,"2,2-dimethylpropanoyl chloride|3-chloro-[1,2,4]triazolo[4,3-b]pyridazin-6-amine|pyridine",CC(C)(C)C(=O)Nc1ccc2nnc(Cl)n2n1,"N-(3-chloro-[1,2,4]triazolo[4,3-b]pyridazin-6-yl)-2,2-dimethylpropanamide",,,
CC(C)=O.O=C(OO)c1cccc(Cl)c1.CN1Cc2ccnc(N)c2C1=O,"propan-2-one|3-chlorobenzenecarboperoxoic acid|4-amino-2-methyl-1H-pyrrolo[3,4-c]pyridin-3-one",CN1Cc2cc[n+]([O-])c(N)c2C1=O,"5-hydroxy-4-imino-2-methyl-1H-pyrrolo[3,4-c]pyridin-3-one",,,
CCCCC=CC(=O)OC.CCOC(=O)CP(=O)(OCC)OCC.CC(C)CC=O,methyl hept-2-enoate|ethyl 2-diethoxyphosphorylacetate|3-methylbutanal,CCOC(=O)C=CCC(C)C,ethyl 5-methylhex-2-enoate,,,
COC(C)(C)C.CCC(Oc1cc(C)cc(C)c1)C(=O)O.ClCCl.O=S(=O)(O)Cl.[Na+].O=C([O-])O,"2-methoxy-2-methylpropane|2-(3,5-dimethylphenoxy)butanoic acid|dichloromethane|sulfurochloridic acid|sodium(1+)|hydrogen carbonate",CCC(Oc1cc(C)c(S(=O)(=O)Cl)c(C)c1)C(=O)O,"2-(4-chlorosulfonyl-3,5-dimethylphenoxy)butanoic acid",,,
BrCc1ccccc1Br.CC(Br)Br.C[SiH](C)C.[Cl-].Clc1cc(Cl)ncn1.C1CCOC1.O.[Zn],"1-bromo-2-(bromomethyl)benzene|1,1-dibromoethane|trimethylsilane|chloride|4,6-dichloropyrimidine|oxolane|oxidane|zinc",Clc1cc(Cc2ccccc2Br)ncn1,4-[(2-bromophenyl)methyl]-6-chloropyrimidine,,,
ClCCl.O=C(OO)c1cccc(Cl)c1.Ic1cnccc1OCCc1ccsc1.[Na+].[Na+].O=C([O-])[O-],dichloromethane|3-chlorobenzenecarboperoxoic acid|3-iodo-4-(2-thiophen-3-ylethoxy)pyridine|sodium(1+)|sodium(1+)|carbonate,[O-][n+]1ccc(OCCc2ccsc2)c(I)c1,3-iodo-1-oxido-4-(2-thiophen-3-ylethoxy)pyridin-1-ium,,,
O=C1CCC1.CC(C)(C)OC(=O)N1CCCNCC1.CC(=O)O[BH-](OC(C)=O)OC(C)=O.CC(Cl)Cl.[Na+].[Na+].[OH-],"cyclobutanone|tert-butyl 1,4-diazepane-1-carboxylate|triacetyloxyboranuide|1,1-dichloroethane|sodium(1+)|sodium(1+)|hydroxide",CC(C)(C)OC(=O)N1CCCN(C2CCC2)CC1,"tert-butyl 4-cyclobutyl-1,4-diazepane-1-carboxylate",,,
CN=C=O.CCN(CC)CC.Nc1cc(Cl)c(Cl)cc1Oc1ccccc1.C1COCCO1,"methylimino(oxo)methane|N,N-diethylethanamine|4,5-dichloro-2-phenoxyaniline|1,4-dioxane",CNC(=O)Nc1cc(Cl)c(Cl)cc1Oc1ccccc1,"1-(4,5-dichloro-2-phenoxyphenyl)-3-methylurea",,,
CCO.Cc1ccccc1.CCOC=O.[Na].O.O=C1CCCc2c1cnn2-c1ccccc1,"ethanol|toluene|ethyl formate|sodium|oxidane|1-phenyl-6,7-dihydro-5H-indazol-4-one",O=CC1CCc2c(cnn2-c2ccccc2)C1=O,"4-oxo-1-phenyl-6,7-dihydro-5H-indazole-5-carbaldehyde",,,
CCC1CCCC(C)C1=NC(C)COC.CCN(CC)CC.O=C(Cl)CCl.c1ccccc1,"2-ethyl-N-(1-methoxypropan-2-yl)-6-methylcyclohexan-1-imine|N,N-diethylethanamine|2-chloroacetyl chloride|benzene",CCC1=C(N(C(=O)CCl)C(C)COC)C(C)CCC1,2-chloro-N-(2-ethyl-6-methylcyclohexen-1-yl)-N-(1-methoxypropan-2-yl)acetamide,,,
O=C(Cl)CCl.[K+].[K+].[K+].Nc1c(O)cccc1O.O.O=P([O-])(O)O.O=P([O-])([O-])O,"2-chloroacetyl chloride|potassium(1+)|potassium(1+)|potassium(1+)|2-aminobenzene-1,3-diol|oxidane|dihydrogen phosphate|hydrogen phosphate",O=C(CCl)Nc1c(O)cccc1O,"2-chloro-N-(2,6-dihydroxyphenyl)acetamide",,,
ClCCl.CCN=C=NCCCN(C)C.COC(=O)NC(Cc1ccccc1)C(=O)O.Cl.Cl.[Na+].[Na+].O=C([O-])[O-].CON.C1CCOC1.O,dichloromethane|CCN=C=NCCCN(C)C|2-(methoxycarbonylamino)-3-phenylpropanoic acid|chlorane|chlorane|sodium(1+)|sodium(1+)|carbonate|O-methylhydroxylamine|oxolane|oxidane,CONC(=O)C(Cc1ccccc1)NC(=O)OC,methyl N-[1-(methoxyamino)-1-oxo-3-phenylpropan-2-yl]carbamate,,,
[Br-].CC[N+](CC)(CC)Cc1ccccc1.Cc1ccccc1.COS(=O)(=O)OC.CCOC(C)=O.[Na+].[OH-].O.COC(=O)C1COCC(O)C1,bromide|benzyl(triethyl)azanium|toluene|dimethyl sulfate|ethyl acetate|sodium(1+)|hydroxide|oxidane|methyl 5-hydroxyoxane-3-carboxylate,COC(=O)C1COCC(OC)C1,methyl 5-methoxyoxane-3-carboxylate,,,
CCOC(=O)C(C)Br.Sc1ccc(Br)cc1.CCO.[Na+].[OH-],ethyl 2-bromopropanoate|4-bromobenzenethiol|ethanol|sodium(1+)|hydroxide,CCOC(=O)C(C)Sc1ccc(Br)cc1,ethyl 2-(4-bromophenyl)sulfanylpropanoate,,,
CN(C)CCO.COc1cc2c(Cl)ncnc2cc1O,2-(dimethylamino)ethanol|4-chloro-6-methoxyquinazolin-7-ol,COc1cc2c(Cl)ncnc2cc1OCCN(C)C,"2-(4-chloro-6-methoxyquinazolin-7-yl)oxy-N,N-dimethylethanamine",,,
O=C([O-])[O-].CCC(C)=O.[K+].[K+].N#CNc1ccccc1.CCC1CO1,carbonate|butan-2-one|potassium(1+)|potassium(1+)|phenylcyanamide|2-ethyloxirane,CCC1CN(c2ccccc2)C(=N)O1,"5-ethyl-3-phenyl-1,3-oxazolidin-2-imine",,,
Fc1cncc(Br)c1.C1CCOC1.[Li]CCCC.CC(C)=O.CC(C)NC(C)C,3-bromo-5-fluoropyridine|oxolane|lithium;butane|propan-2-one|N-propan-2-ylpropan-2-amine,CC(C)(O)c1c(F)cncc1Br,2-(3-bromo-5-fluoropyridin-4-yl)propan-2-ol,,,
CCOC(C)=O.C=CC(C)CO.COC(CBr)OC.[Cl-].[H-].[Na+].[Na+].CN(C)C=O,"ethyl acetate|2-methylbut-3-en-1-ol|2-bromo-1,1-dimethoxyethane|chloride|hydride|sodium(1+)|sodium(1+)|N,N-dimethylformamide",C=CC(C)COCC(OC)OC,"4-(2,2-dimethoxyethoxy)-3-methylbut-1-ene",,,
Cc1cc(N(C)C(=O)OC(C)(C)C)c([N+](=O)[O-])s1.CO.C1CCOC1,tert-butyl N-methyl-N-(5-methyl-2-nitrothiophen-3-yl)carbamate|methanol|oxolane,Cc1cc(N(C)C(=O)OC(C)(C)C)c(N)s1,tert-butyl N-(2-amino-5-methylthiophen-3-yl)-N-methylcarbamate,,,
Br.O=C([O-])[O-].CCN(CC)CCC1CCc2cc(OC)ccc2C1.Cl.[K+].[K+].[Na+].[OH-],"bromane|carbonate|N,N-diethyl-2-(6-methoxy-1,2,3,4-tetrahydronaphthalen-2-yl)ethanamine|chlorane|potassium(1+)|potassium(1+)|sodium(1+)|hydroxide",CCN(CC)CCC1CCc2cc(O)ccc2C1,"6-[2-(diethylamino)ethyl]-5,6,7,8-tetrahydronaphthalen-2-ol",,,
Cc1cc([N+](=O)[O-])c(C)nc1O.[Cs+].[F-].C[Si](C)(C)OC(=O)C(F)(F)S(=O)(=O)F.[H-].[Na+],"3,6-dimethyl-5-nitro-1H-pyridin-2-one|cesium(1+)|fluoride|trimethylsilyl 2,2-difluoro-2-fluorosulfonylacetate|hydride|sodium(1+)",Cc1cc([N+](=O)[O-])c(C)nc1OC(F)F,"2-(difluoromethoxy)-3,6-dimethyl-5-nitropyridine",,,
COc1ccc(C)[n+]([O-])c1Br.[Na+].[OH-].O=[N+]([O-])O.O=S(=O)(O)O,2-bromo-3-methoxy-6-methyl-1-oxidopyridin-1-ium|sodium(1+)|hydroxide|nitric acid|sulfuric acid,COc1c([N+](=O)[O-])cc(C)[n+]([O-])c1Br,2-bromo-3-methoxy-6-methyl-4-nitro-1-oxidopyridin-1-ium,,,
CCO.O=[N+]([O-])c1cnn(CCN2CCCC2)c1,ethanol|4-nitro-1-(2-pyrrolidin-1-ylethyl)pyrazole,Nc1cnn(CCN2CCCC2)c1,1-(2-pyrrolidin-1-ylethyl)pyrazol-4-amine,,,
[Al+3].CO.CN1CCCC(C(=O)NCC2CCCCCCC2)C1.[H-].[H-].[H-].[H-].[Li+].[Na+].C1CCOC1.[OH-],aluminum(3+)|methanol|N-(cyclooctylmethyl)-1-methylpiperidine-3-carboxamide|hydride|hydride|hydride|hydride|lithium(1+)|sodium(1+)|oxolane|hydroxide,CN1CCCC(CNCC2CCCCCCC2)C1,1-cyclooctyl-N-[(1-methylpiperidin-3-yl)methyl]methanamine,,,
C1CCOC1.C[O-].CC(C)c1ccc(NC(=O)c2ccc(Cl)nc2)cc1.[Na+],oxolane|methanolate|6-chloro-N-(4-propan-2-ylphenyl)pyridine-3-carboxamide|sodium(1+),COc1ccc(C(=O)Nc2ccc(C(C)C)cc2)cn1,6-methoxy-N-(4-propan-2-ylphenyl)pyridine-3-carboxamide,,,
C=C(C)CCCC(=O)OC.CO.Oc1c(Cl)cccc1Cl.O=S(=O)(O)O,"methyl 5-methylhex-5-enoate|methanol|2,6-dichlorophenol|sulfuric acid",COC(=O)CCCC(C)(C)c1cc(Cl)c(O)c(Cl)c1,"methyl 5-(3,5-dichloro-4-hydroxyphenyl)-5-methylhexanoate",,,
C1CCOC1.COc1ccccc1C(=O)NN.O=C=NC1CC1,oxolane|2-methoxybenzohydrazide|isocyanatocyclopropane,COc1ccccc1C(=O)NNC(=O)NC1CC1,1-cyclopropyl-3-[(2-methoxybenzoyl)amino]urea,,,
COc1ccc(C(=O)O)cc1N1CCN(C)CC1.ClCCl.[N-]=[N+]=[N-].[Na+].O=P(Cl)(Cl)Oc1ccccc1.c1ccncc1,4-methoxy-3-(4-methylpiperazin-1-yl)benzoic acid|dichloromethane|azide|sodium(1+)|dichlorophosphoryloxybenzene|pyridine,COc1ccc(C(=O)N=[N+]=[N-])cc1N1CCN(C)CC1,4-methoxy-3-(4-methylpiperazin-1-yl)benzoyl azide,,,
[Al+3].C1CCOC1.[H-].[H-].[H-].[H-].[Li+].O=C(C1NCCCC1O)N1CCCC1,aluminum(3+)|oxolane|hydride|hydride|hydride|hydride|lithium(1+)|(3-hydroxypiperidin-2-yl)-pyrrolidin-1-ylmethanone,OC1CCCNC1CN1CCCC1,2-(pyrrolidin-1-ylmethyl)piperidin-3-ol,,,
O=C(NC1CC1)c1cc(Br)ccc1Cl.O=C([O-])[O-].CCCO.COCC=CB1OC(C)(C)C(C)(C)O1.Cl.[Na+].[Na+].CN(C)C=O,"5-bromo-2-chloro-N-cyclopropylbenzamide|carbonate|propan-1-ol|2-(3-methoxyprop-1-enyl)-4,4,5,5-tetramethyl-1,3,2-dioxaborolane|chlorane|sodium(1+)|sodium(1+)|N,N-dimethylformamide",COCC=Cc1ccc(Cl)c(C(=O)NC2CC2)c1,2-chloro-N-cyclopropyl-5-(3-methoxyprop-1-enyl)benzamide,,,
O=C(Cl)c1ccccc1.CSCC(C)C(O)CO.c1ccncc1,"benzoyl chloride|3-methyl-4-methylsulfanylbutane-1,2-diol|pyridine",CSCC(C)C(O)COC(=O)c1ccccc1,(2-hydroxy-3-methyl-4-methylsulfanylbutyl) benzoate,,,
CC(C)(C)O.C1CNCCN1.CC(C)(C)[O-].Clc1nccc2ccncc12.[K+],"2-methylpropan-2-ol|piperazine|2-methylpropan-2-olate|1-chloro-2,7-naphthyridine|potassium(1+)",c1cc2ccnc(N3CCNCC3)c2cn1,"1-piperazin-1-yl-2,7-naphthyridine",,,
O=C1CCC(=O)N1Br.CC(Cl)(Cl)Cl.Cc1ccccc1C=C(Cl)Cl,"1-bromopyrrolidine-2,5-dione|1,1,1-trichloroethane|1-(2,2-dichloroethenyl)-2-methylbenzene",ClC(Cl)=Cc1ccccc1CBr,"1-(bromomethyl)-2-(2,2-dichloroethenyl)benzene",,,
CCOC(=O)c1c[nH]n(-c2c(Cl)cccc2Cl)c1=O.COS(=O)(=O)C(F)(F)F,"ethyl 2-(2,6-dichlorophenyl)-3-oxo-1H-pyrazole-4-carboxylate|methyl trifluoromethanesulfonate",CCOC(=O)c1cn(C)n(-c2c(Cl)cccc2Cl)c1=O,"ethyl 2-(2,6-dichlorophenyl)-1-methyl-3-oxopyrazole-4-carboxylate",,,
